City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,montrose,38.4166,-108.2673,291.82,35,76,0.46,US,1684704683
364,mount isa,-20.7333,139.5,286.02,38,0,3.6,AU,1684704707
365,saint-francois,46.4154,3.9054,289.8,90,75,1.03,FR,1684704707
366,saint-joseph,-21.3667,55.6167,296.36,76,15,2.46,RE,1684704707
367,beykonak,36.3257,30.303,291.72,77,78,2.74,TR,1684704707
368,grajau,-5.8194,-46.1386,299.11,77,55,1.48,BR,1684704708
369,rio grande,-32.035,-52.0986,292.21,93,100,2.75,BR,1684704708
370,gambiran satu,-8.3939,114.1464,295.09,95,61,0.78,ID,1684704708
371,berber,18.0216,33.983,302.3,9,6,3.64,SD,1684704708
372,vila franca do campo,37.7167,-25.4333,290.38,77,48,4.16,PT,1684704537
373,sisimiut,66.9395,-53.6735,272.5,73,56,0.99,GL,1684704709
374,sao jose da coroa grande,-8.8978,-35.1478,298.23,87,14,2.17,BR,1684704709
375,winchester,51.0651,-1.3187,287.58,58,25,2.57,GB,1684704698
376,shizunai-furukawacho,42.3339,142.3669,283.54,91,91,0.77,JP,1684704709
377,'ali al gharbi,32.4633,46.6864,302.72,14,65,2.62,IQ,1684704710
378,colonia,50.9333,6.95,291.64,85,0,1.54,DE,1684704710
379,dezhou,37.4486,116.2925,289.13,36,48,2.67,CN,1684704710
380,hafnarfjordur,64.0671,-21.9377,277.04,87,75,7.72,IS,1684704710
381,bolo,13.7899,120.9817,299.94,81,100,2.11,PH,1684704710
382,port alfred,-33.5906,26.891,287.63,71,9,6.54,ZA,1684704481
383,inirida,3.8653,-67.9239,298.78,91,99,0.83,CO,1684704711
384,conception bay south,47.4999,-52.9981,285.68,74,95,9.28,CA,1684704711
385,antsiranana,-12.2787,49.2917,295.6,90,46,2.21,MG,1684704711
386,troitsko-pechorsk,62.7084,56.1964,280.17,61,2,2.0,RU,1684704712
387,pacocha,-17.5833,-71.3333,291.8,84,4,2.23,PE,1684704712
388,pryor,36.3084,-95.3169,298.81,53,0,2.57,US,1684704712
389,gazli,40.1333,63.45,298.8,23,90,4.72,UZ,1684704712
390,hargeysa,9.56,44.065,295.43,62,100,7.1,SO,1684704629
391,vernal,40.4555,-109.5287,299.63,21,20,0.89,US,1684704486
392,loudun,47.0079,0.083,290.39,91,100,3.04,FR,1684704713
393,lyantonde,-0.4031,31.1572,290.8,83,21,0.89,UG,1684704713
394,brak,27.5496,14.2714,297.22,16,1,3.09,LY,1684704713
395,tanggu,39.0211,117.6469,289.13,39,1,2.1,CN,1684704714
396,piti village,13.4626,144.6933,301.64,88,0,3.09,GU,1684704448
397,sao jose de ribamar,-2.5619,-44.0542,301.36,84,56,3.24,BR,1684704714
398,northwood,40.4728,-83.7324,297.01,41,75,3.09,US,1684704714
399,kuta,-8.7233,115.1723,299.12,83,20,3.6,ID,1684704714
400,cusseta,32.3054,-84.7727,300.07,72,93,2.47,US,1684704715
401,kodinsk,58.6881,99.1844,282.75,93,98,1.79,RU,1684704715
402,lazaro cardenas,17.9583,-102.2,304.82,61,87,4.3,MX,1684704465
403,liski,50.9841,39.5155,286.67,88,100,2.33,RU,1684704715
404,vadso,70.0744,29.7487,286.64,66,0,4.63,NO,1684704715
405,saldanha,-33.0117,17.9442,282.18,72,100,3.26,ZA,1684704716
406,coquimbo,-29.9533,-71.3436,289.0,77,0,4.63,CL,1684704716
407,kirkuk,35.4681,44.3922,297.57,49,67,1.77,IQ,1684704716
408,simpang,-1.2667,104.0833,296.33,98,89,1.26,ID,1684704716
409,puerto lempira,15.2667,-83.7667,303.23,70,20,3.6,HN,1684704717
410,mhamid,29.82,-5.72,293.48,23,0,5.76,MA,1684704717
411,yantarnyy,54.8717,19.9381,285.79,81,84,3.59,RU,1684704717
412,lethem,3.3803,-59.7968,304.18,74,40,6.17,GY,1684704717
413,gemena,3.25,19.7667,295.39,98,86,0.61,CD,1684704718
414,miyaly,48.8844,53.7836,289.07,54,92,4.61,KZ,1684704718
415,priozersk,61.0393,30.1291,284.88,60,9,1.54,RU,1684704718
416,mangrol,21.1167,70.1167,300.76,80,0,5.27,IN,1684704718
417,ugoofaaru,5.6667,73.0,301.33,76,89,2.97,MV,1684704718
418,at taraf,25.3628,49.725,304.45,28,43,4.08,SA,1684704719
419,malvan,16.0667,73.4667,301.09,80,26,2.61,IN,1684704719
420,ploudalmezeau,48.5333,-4.65,286.29,87,0,2.57,FR,1684704719
421,nao me toque,-28.4592,-52.8208,287.19,94,100,1.42,BR,1684704719
422,kavieng,-2.5744,150.7967,300.77,77,100,5.43,PG,1684704720
423,pindobacu,-10.7417,-40.3608,297.45,63,98,2.84,BR,1684704720
424,apolinario saravia,-24.4328,-63.9954,291.94,81,21,2.76,AR,1684704720
425,auki,-8.7676,160.7034,300.73,79,97,1.02,SB,1684704721
426,diego de almagro,-26.3667,-70.05,292.43,30,100,2.55,CL,1684704689
427,keflavik,64.0049,-22.5624,276.1,100,75,0.51,IS,1684704721
428,iwanai,42.9744,140.5089,286.08,77,9,1.41,JP,1684704721
429,hotan,37.0997,79.9269,292.82,30,0,1.7,CN,1684704722
430,ilebo,-4.3167,20.5833,296.28,83,73,0.38,CD,1684704722
431,nizhneudinsk,54.9076,99.0276,281.44,47,48,1.07,RU,1684704722
432,klaksvik,62.2266,-6.589,281.66,87,90,10.79,FO,1684704722
433,petropavlovka,50.6114,105.3196,280.54,71,2,1.1,RU,1684704723
434,terbanggi besar,-4.8667,105.2333,296.79,93,91,1.94,ID,1684704723
435,craig,40.5153,-107.5464,297.12,17,20,2.57,US,1684704446
436,biloela,-24.4167,150.5,286.13,56,0,4.94,AU,1684704724
437,derbent,42.0678,48.2899,289.18,84,35,0.83,RU,1684704724
438,vilyuysk,63.7553,121.6247,272.24,53,8,4.48,RU,1684704724
439,tucuma,-0.1833,-50.05,298.62,92,59,2.39,BR,1684704725
440,zalingei,12.9096,23.4741,302.75,14,6,1.77,SD,1684704725
441,zaozersk,69.4005,32.4476,282.89,84,92,5.8,RU,1684704725
442,ypsilanti,42.2412,-83.613,298.12,34,0,5.66,US,1684704586
443,bubaque,11.2833,-15.8333,300.51,74,99,4.86,GW,1684704725
444,sabang,5.8933,95.3214,301.9,73,89,6.56,ID,1684704726
445,sechura,-5.5569,-80.8222,300.17,63,23,6.08,PE,1684704726
446,iwaki,37.05,140.8833,293.16,84,99,1.94,JP,1684704726
447,pingzhuang,42.0372,119.2889,287.19,39,18,2.58,CN,1684704727
448,pavlodar,52.3,76.95,281.04,61,0,2.0,KZ,1684704727
449,sarmiento,-45.5882,-69.07,281.21,41,2,14.55,AR,1684704727
450,ketchikan,55.3422,-131.6461,288.41,55,75,5.66,US,1684704727
451,herkimer,43.0256,-74.986,296.59,52,47,2.68,US,1684704557
452,imbituba,-28.24,-48.6703,292.62,83,98,5.24,BR,1684704728
453,belaya kholunitsa,58.84,50.8528,286.59,69,50,0.08,RU,1684704728
454,bahia de kino,28.8333,-111.9333,309.77,39,79,4.28,MX,1684704728
455,hastings,50.8552,0.5729,286.53,41,5,4.86,GB,1684704728
456,sao tome,0.3365,6.7273,299.06,79,98,4.0,ST,1684704729
457,coyhaique,-45.5752,-72.0662,276.12,93,75,1.03,CL,1684704729
458,port lincoln,-34.7333,135.8667,288.2,57,100,2.27,AU,1684704729
459,floro,61.5996,5.0328,284.19,87,0,1.54,NO,1684704730
460,port macquarie,-31.4333,152.9167,281.42,66,20,4.06,AU,1684704730
461,armacao de buzios,-22.7469,-41.8817,296.18,77,69,8.17,BR,1684704730
462,bargaal,11.2864,51.0773,301.11,83,56,4.29,SO,1684704731
463,mount pearl,47.5166,-52.7813,285.34,73,75,9.77,CA,1684704731
464,reggane,26.7158,0.1714,301.3,8,0,5.32,DZ,1684704731
465,arraial do cabo,-22.9661,-42.0278,296.07,78,40,7.72,BR,1684704482
466,cill airne,52.05,-9.5167,284.47,98,100,1.65,IE,1684704732
467,berdigestyakh,62.0989,126.6992,271.23,61,98,5.77,RU,1684704732
468,cururupu,-1.8283,-44.8683,297.36,95,93,1.66,BR,1684704732
469,nishinoomote,30.7333,131.0,294.22,78,51,6.17,JP,1684704732
470,saint-pierre,-21.3393,55.4781,296.97,69,0,3.6,RE,1684704732
471,dul'durga,50.6761,113.5931,281.91,52,0,1.65,RU,1684704733
472,kibre mengist,5.8833,38.9833,286.63,95,99,0.74,ET,1684704733
473,shalkar,47.8288,59.6258,290.17,51,48,4.64,KZ,1684704733
474,kavaratti,10.5669,72.642,302.94,67,41,3.45,IN,1684704733
475,yokadouma,3.5167,15.05,294.76,98,88,1.13,CM,1684704734
476,salalah,17.0151,54.0924,302.2,84,40,4.12,OM,1684704734
477,pinotepa nacional,16.3167,-98.0167,306.31,45,100,4.35,MX,1684704734
478,mwinilunga,-11.7358,24.4293,289.72,51,19,1.45,ZM,1684704735
479,callao,-12.0667,-77.15,297.44,68,100,4.63,PE,1684704735
480,kaliganj,23.4095,89.1402,300.01,91,4,4.62,BD,1684704735
481,port augusta,-32.5,137.7667,284.37,80,0,1.81,AU,1684704699
482,altai,46.3722,96.2583,280.38,31,100,4.52,MN,1684704735
483,wotho,10.1657,166.0102,300.99,82,88,5.64,MH,1684704736
484,balikpapan,-1.2675,116.8289,297.3,89,94,2.37,ID,1684704736
485,parnu,58.3859,24.4971,284.2,66,97,1.03,EE,1684704736
486,qal'ah-ye shahr,35.5473,65.5676,289.27,38,99,2.05,AF,1684704736
487,kamina,-8.7386,24.9906,293.52,56,8,1.53,CD,1684704737
488,casale monferrato,45.1334,8.4571,290.29,88,7,2.41,IT,1684704737
489,sangkhla buri,15.1555,98.4536,296.11,99,54,0.46,TH,1684704737
490,palu,-0.8917,119.8707,297.51,94,100,1.22,ID,1684704737
491,tambopata,-12.7333,-69.1833,300.09,78,75,3.09,PE,1684704737
492,shanhaiguan,39.9988,119.7564,289.09,43,2,1.78,CN,1684704738
493,okhotsk,59.3833,143.3,276.03,83,100,6.83,RU,1684704716
494,darwin,-12.4611,130.8418,291.14,42,0,6.17,AU,1684704738
495,suva,-18.1416,178.4415,300.86,78,20,2.06,FJ,1684704738
496,humaita,-7.5061,-63.0208,301.4,73,33,1.12,BR,1684704739
497,ulundi,-28.3352,31.4162,287.14,84,55,3.8,ZA,1684704739
498,yanbu,24.0891,38.0637,298.17,83,0,1.03,SA,1684704739
499,paita,-5.0892,-81.1144,297.81,74,11,6.4,PE,1684704739
500,la peca,-5.6111,-78.435,301.96,56,39,1.7,PE,1684704739
501,port moresby,-9.4431,147.1797,296.83,94,75,1.54,PG,1684704740
502,bada,51.392,109.8717,279.25,68,0,1.67,RU,1684704740
503,zafarabad,25.7,82.7333,301.16,22,0,3.76,IN,1684704740
504,lubango,-14.9172,13.4925,288.42,56,2,1.73,AO,1684704741
505,grootfontein,-19.5667,18.1167,291.91,37,39,1.54,NA,1684704741
506,galliano,29.4422,-90.2992,303.15,66,40,1.54,US,1684704669
507,sao vicente,-23.9631,-46.3919,298.25,56,20,2.06,BR,1684704741
508,narrabri,-30.3167,149.7833,282.22,74,0,2.3,AU,1684704741
509,choma,-16.8065,26.9531,290.1,38,2,0.63,ZM,1684704742
510,chingirlau,51.095,54.0814,286.12,61,57,4.66,KZ,1684704742
511,barreiras,-12.1528,-44.99,295.62,41,0,1.62,BR,1684704742
512,gunjur,13.2019,-16.7339,299.19,73,0,3.09,GM,1684704742
513,angaur state,6.906,134.13,301.89,76,83,3.25,PW,1684704743
514,kone,-21.0595,164.8658,295.5,69,96,2.94,NC,1684704743
515,talakan,50.3167,130.3667,284.94,68,7,1.35,RU,1684704744
516,kaliningrad,54.7065,20.511,285.91,80,54,2.55,RU,1684704744
517,itoman,26.1247,127.6694,298.58,94,75,7.2,JP,1684704744
518,ad dabbah,18.05,30.95,303.95,9,12,3.61,SD,1684704744
519,isangel,-19.55,169.2667,296.05,95,100,3.87,VU,1684704744
520,tandil,-37.3217,-59.1332,289.09,87,100,3.77,AR,1684704745
521,rudbar,30.15,62.6,305.72,17,100,2.62,AF,1684704745
522,talghar,43.3044,77.2328,285.18,94,100,2.0,KZ,1684704745
523,murzuq,25.9155,13.9184,297.95,16,1,4.01,LY,1684704745
524,micheweni,-4.9667,39.8333,298.36,87,13,3.92,TZ,1684704746
525,gazojak,41.1875,61.4036,297.88,27,100,4.71,TM,1684704550
526,mamuju,-2.6748,118.8885,298.37,87,74,1.47,ID,1684704746
527,lepsy,46.235,78.9456,287.87,71,79,4.22,KZ,1684704746
528,thayetmyo,19.3167,95.1833,301.74,67,0,0.44,MM,1684704747
529,kenai,60.5544,-151.2583,285.2,40,20,2.06,US,1684704747
530,kramfors,62.9316,17.7765,284.04,71,2,1.54,SE,1684704747
531,ishigaki,24.3448,124.1572,299.22,100,75,5.14,JP,1684704747
532,namibe,-15.1961,12.1522,294.11,78,0,2.99,AO,1684704641
533,salekhard,66.53,66.6019,276.69,82,63,2.02,RU,1684704748
534,eldorado at santa fe,35.5264,-105.9347,293.77,41,75,0.0,US,1684704748
535,bintulu,3.1667,113.0333,299.38,100,20,1.03,MY,1684704748
536,fenoarivo be,-18.4333,46.5667,288.56,71,1,0.84,MG,1684704749
537,lotoshino,56.2267,35.6414,280.54,92,26,2.83,RU,1684704749
538,mariehamn,60.0973,19.9348,281.94,87,0,0.51,AX,1684704749
539,isabela,6.7085,121.9711,298.18,81,100,0.87,PH,1684704749
540,wickenburg,33.9686,-112.7296,308.95,15,3,4.1,US,1684704750
541,san ignacio de velasco,-16.3667,-60.95,298.4,69,100,1.68,BO,1684704750
542,fortuna,40.5982,-124.1573,289.22,86,100,5.66,US,1684704750
543,karratha,-20.7377,116.8463,289.94,38,26,6.76,AU,1684704750
544,la romana,18.4273,-68.9728,299.35,94,100,0.0,DO,1684704755
545,harper,4.375,-7.7169,299.8,81,57,2.01,LR,1684704756
546,muisne,0.6,-80.0333,300.0,77,70,4.04,EC,1684704562
547,san jose del guaviare,2.5729,-72.6459,300.27,89,71,0.48,CO,1684704756
548,dalnegorsk,44.5604,135.5701,283.46,83,97,1.8,RU,1684704756
549,simanggang,1.2472,111.4528,299.14,94,63,1.03,MY,1684704757
550,milford haven,51.7128,-5.0341,285.96,81,72,4.12,GB,1684704757
551,luau,-10.7073,22.2247,292.5,45,9,2.26,AO,1684704757
552,oliver,49.1831,-119.5524,298.1,50,84,4.12,CA,1684704757
553,rodnikovskaya,44.7644,40.6656,287.09,78,100,2.09,RU,1684704758
554,sannicandro garganico,41.8384,15.5654,288.31,86,100,0.52,IT,1684704758
555,konarka,19.9,86.1167,301.37,88,42,8.25,IN,1684704555
556,ocala,29.1872,-82.1401,305.39,66,0,2.06,US,1684704758
557,yalihuyuk,37.3008,32.0855,285.05,75,65,0.22,TR,1684704758
558,alappuzha,9.49,76.3264,300.7,80,100,0.58,IN,1684704759
559,pailon,-17.65,-62.75,300.97,77,51,4.61,BO,1684704759
560,san carlos del zulia,9.0,-71.9135,299.33,92,99,3.08,VE,1684704759
561,madera,37.1666,-119.8343,306.7,23,21,3.22,US,1684704601
562,slave lake,55.2834,-114.769,291.14,63,100,2.06,CA,1684704760
563,calama,-22.4667,-68.9333,294.42,11,0,8.75,CL,1684704760
564,choibalsan,48.0667,114.5,283.42,48,2,3.94,MN,1684704760
565,newman,37.3138,-121.0208,305.5,20,5,1.47,US,1684704760
566,tabou,4.423,-7.3528,299.61,82,50,2.05,CI,1684704761
567,el calafate,-50.3408,-72.2768,273.62,86,45,0.69,AR,1684704761
